id,program_name,university_name,country,city,tuition_per_semester,degree_level,field_of_study,language_of_instruction,semester_fee,application_fee,living_cost_per_month,official_url,direct_application_url,source_url,full_description_text,program_duration_months,duration,intake,application_deadline,format,pace
portugal-universidade-de-aveiro-languages-and-business-relations-aveiro-bachelor,Languages and Business Relations,Universidade de Aveiro,Portugal,Aveiro,1750,Bachelor,Línguas e literaturas estrangeiras,Portuguese,70,70,565-815 EUR,https://www.ua.pt/pt/curso/36,https://paco.ua.pt/CandidaturasUA/Geral/Default.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"Curso inovador e pioneiro, por contemplar formação nas áreas científicas das Línguas Aplicadas ao universo comercial, da Gestão e das Tecnologias da Informação e Comunicação, a licenciatura em Línguas e Relações Empresariais permite ao estudante, entre as várias ofertas possíveis, selecionar e desenvolver um percurso pessoal de estudos que contemple os seus interesses e as suas competências transversais. A formação recebida dota o licenciado das competências necessárias ao trabalho em empresas e organizações, nos setores das relações públicas e assessoria de Direção e Administração, na criação e manutenção de informação em suporte digital, na elaboração, tradução e revisão de documentos. Para além do Português e do Inglês, inclui formação e oportunidade de aprendizagens de outras línguas estrangeiras como o Alemão, Espanhol ou Francês, mas também o Árabe, Chinês ou Russo.",36,6 semesters,Autumn,2026-07-09,On Campus,Full-time
portugal-universidade-de-aveiro-languages-and-business-relations-aveiro-master,Languages and Business Relations,Universidade de Aveiro,Portugal,Aveiro,1750,Master,Enquadramento na organização/empresa,Portuguese,70,20,565-815 EUR,https://www.ua.pt/pt/curso/121,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Este Mestrado inovador tem como objetivo preparar futuros líderes para impulsionar o empreendedorismo social e promover o desenvolvimento económico sustentável num mercado global em constante evolução, com um enfoque especial em línguas estrangeiras e uma base sólida em Relações Empresariais. Com uma forte ênfase no Desenvolvimento Profissional, o programa aborda desafios críticos na dinâmica do mercado de trabalho, promovendo a igualdade de oportunidades e o empoderamento económico em diversos setores.",24,2 anos - 4 semestres,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-languages-and-publishing-aveiro-bachelor,Languages and Publishing,Universidade de Aveiro,Portugal,Aveiro,1750,Bachelor,Línguas e literaturas estrangeiras,Portuguese,70,70,565-815 EUR,https://www.ua.pt/pt/curso/35,https://paco.ua.pt/CandidaturasUA/Geral/Default.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"Preencher lacunas resultantes da carência, no âmbito do ensino superior em Portugal, de cursos de formação inicial com a componente de Estudos Editoriais, oferecendo qualificações académicas adequadas ao exercício de profissões ligadas aos setores editorial e livreiro.",36,6 semesters,Autumn,2026-07-09,On Campus,Full-time
portugal-universidade-de-aveiro-management-aveiro-bachelor,Management,Universidade de Aveiro,Portugal,Aveiro,2075,Bachelor,Gestão e administração,Portuguese,83,70,565-815 EUR,https://www.ua.pt/pt/curso/34,https://paco.ua.pt/CandidaturasUA/Geral/Default.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"A Licenciatura em Gestão, da Universidade de Aveiro, é cuidadosamente desenhada para cultivar futuros líderes, que se destacam pela gestão inovadora e práticas empresariais sustentáveis, com ênfase específica no empreendedorismo e no desenvolvimento profissional.",36,6 semesters,Autumn,2026-07-09,On Campus,Full-time
portugal-universidade-de-aveiro-management-aveiro-master,Management,Universidade de Aveiro,Portugal,Aveiro,2075,Master,Gestão e administração,Portuguese,83,20,565-815 EUR,https://www.ua.pt/pt/curso/109,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"O Mestrado em Gestão da Universidade de Aveiro visa formar profissionais altamente qualificados para intervir na gestão de diferentes tipos de organizações públicas e privadas nas suas várias dimensões. O programa visa preparar os alunos para enfrentar os desafios económicos, sociais e ambientais atuais, promovendo práticas sustentáveis e éticas na gestão organizacional.",24,2 anos - 4 semestres,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-marine-and-atmospheric-sciences-aveiro-master,Marine and Atmospheric Sciences,Universidade de Aveiro,Portugal,Aveiro,2500,Master,Ciências da terra,Portuguese / English,100,20,565-815 EUR,https://www.ua.pt/pt/curso/429,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"O Mestrado em Ciências do Mar e da Atmosfera (MCMA) tem por objetivo formar profissionais capazes de integrar nas suas atividades específicas as características pluridisciplinares (químicas, físicas, geológicas, biológicas e sociais) implicadas nos processos marinhos e atmosféricos.",24,"dois (2) anos, quatro (4) semestres",Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-marine-biology-aveiro-master,Marine Biology,Universidade de Aveiro,Portugal,Aveiro,2500,Master,Biologia e bioquímica,Portuguese / English,100,20,565-815 EUR,https://www.ua.pt/pt/curso/451,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"O curso de mestrado em Biologia Marinha Aplicada na Universidade de Aveiro dispõe de um corpo docente com formação internacional e de instalações como laboratórios de ecologia, de biologia molecular e de experimentação e manutenção de organismos vivos, beneficiando ainda de uma localização geográfica privilegiada pela proximidade da Ria de Aveiro - um laboratório natural. O ciclo de estudos tem ainda como mais-valias a estreita interacção com os Investigadores do CESAM - Centro de Estudos das Ciências do Mar e do Ambiente (Laboratório Associado classificado como Excelente na última avaliação da Fundação para a Ciência e Tecnologia http://www.cesam.ua.pt/ ), bem como acesso ao ECOMARE (Laboratório para a Inovação e Sustentabilidade dos Recursos Biológicos Marinhos da Universidade de Aveiro), que proporcionam oportunidades de investigação multidisciplinar de excelência no domínio das Ciências do Mar.",24,2 anos,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-marine-sciences-aveiro-bachelor,Marine Sciences,Universidade de Aveiro,Portugal,Aveiro,2500,Bachelor,Ciências da terra,Portuguese,100,70,565-815 EUR,https://www.ua.pt/pt/curso/19,https://paco.ua.pt/CandidaturasUA/Geral/Default.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"O sector empresarial aposta na formação de licenciados em Ciências do Mar da Universidade de Aveiro. Diversas empresas nacionais reconhecem a importância e necessidade de formação de quadros superiores na área das Ciências do Mar, apoiando o recrutamento de estudantes com elevado potencial através da atribuição de Bolsas de Estudo aos “Melhores Caloiros” da Licenciatura em Ciências do Mar , que consistem no pagamento da propina (697.00€) referente ao 1º ano do curso. Estas bolsas destinam-se aos três estudantes com as médias de acesso mais elevadas que ingressem em primeira escolha na Licenciatura em Ciências do Mar da Universidade de Aveiro no ano letivo 2020/21 (requisito de média superior a 14 valores). Estas bolsas não são acumuláveis com outros prémios atribuídos pela Universidade de Aveiro, nomeadamente as Bolsas de Mérito Académico atribuídas a todos os estudantes que ingressem em qualquer curso com uma média de acesso igual ou superior a 17,5 valores. (Mais informações no",36,6 semesters,Autumn,2026-07-09,On Campus,Full-time
portugal-universidade-de-aveiro-materials-engineering-aveiro-bachelor,Materials Engineering,Universidade de Aveiro,Portugal,Aveiro,2500,Bachelor,"Materiais (indústrias da madeira, cortiça, papel, plástico, vidro e outros)",Portuguese,100,70,565-815 EUR,https://www.ua.pt/pt/curso/483,https://paco.ua.pt/CandidaturasUA/Geral/Default.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"O objetivo da Licenciatura em Engenharia de Materiais é formar profissionais com conhecimentos sólidos em síntese, processamento e caracterização de diferentes classes de materiais (metais, cerâmicos, polímeros e compósitos), capazes de responder às exigências presentes e futuras da indústria, promover a economia circular, a eficiência dos recursos, a economia sustentável e o crescimento industrial e contribuir para o desenvolvimento de materiais para as áreas da saúde, das comunicações, das energias renováveis, entre outras.",36,3 anos / 6 semestres,Autumn,2026-07-09,On Campus,Full-time
portugal-universidade-de-aveiro-materials-engineering-aveiro-master,Materials Engineering,Universidade de Aveiro,Portugal,Aveiro,2500,Master,"Materiais (indústrias da madeira, cortiça, papel, plástico, vidro e outros)",Portuguese / English,100,20,565-815 EUR,https://www.ua.pt/pt/curso/507,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"O Mestrado em Engenharia de Materiais (MEM) tem por objetivo formar profissionais com conhecimentos e competências avançadas na área da engenharia. Os profissionais formados pelo MEM encontram-se vocacionados para atuar ao nível da ciência e tecnologia de materiais metálicos, cerâmicos, poliméricos e compósitos. A formação adquirida no MEM permite aos graduados apostar em carreiras na indústria, promovendo o desenvolvimento industrial e económico e contribuindo para a inovação de produtos e processos, privilegiando práticas sustentáveis e o uso eficiente de recursos. Podem ainda prosseguir na investigação, académica ou em ligação com a indústria, no desenvolvimento de materiais para produção de energia renovável, tratamento de resíduos, entre muitas outras áreas.",24,2 anos,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-mathematics-aveiro-bachelor,Mathematics,Universidade de Aveiro,Portugal,Aveiro,2075,Bachelor,Matemática,Portuguese,83,70,565-815 EUR,https://www.ua.pt/pt/curso/38,https://paco.ua.pt/CandidaturasUA/Geral/Default.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"A Licenciatura em Matemática tem como objetivo formar profissionais com elevada capacidade de raciocínio lógico, abstrato e dedutivo, e ainda, com a capacidade de modelar e de resolver problemas com recurso a instrumentos matemáticos e a meios computacionais avançados. Um matemático tem hoje em dia um papel fundamental não só na evolução do conhecimento científico, mas também na inovação de ferramentas computacionais e no desenvolvimento tecnológico voltado para uma sociedade justa, com igualdade de oportunidades para todos, promovendo a diminuição das desigualdades socioeconómicas e da discriminação de género.",36,6 semesters,Autumn,2026-07-09,On Campus,Full-time
portugal-universidade-de-aveiro-mathematics-and-applications-aveiro-master,Mathematics and Applications,Universidade de Aveiro,Portugal,Aveiro,2075,Master,Matemática,Portuguese,83,20,565-815 EUR,https://www.ua.pt/pt/curso/123,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"O Mestrado (MSc) em Matemática e Aplicações permite a capacidade de resolver uma vasta gama de problemas de Matemática teórica e aplicada, tais como: Análise de dados, modelação e computação. Oferece oportunidades de trabalho de qualidade, por exemplo, nas finanças, seguros, banca, telecomunicações, tecnologias de informação, engenharia e administração pública.",24,2 anos - 4 semestres,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-mathematics-for-school-teachers-aveiro-master,Mathematics for School Teachers,Universidade de Aveiro,Portugal,Aveiro,2075,Master,Formação de professores de áreas disciplinares específicas,Portuguese,83,20,565-815 EUR,https://www.ua.pt/pt/curso/363,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,O Mestrado em Matemática para Professores é uma oportunidade para os professores enriquecerem o seu conhecimento em tópicos de matemática relacionados com os conteúdos programáticos do ensino básico e secundário. Destina-se aos docentes no ativo e não confere habilitação profissional para a docência .,18,3 semestres,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-mechanical-engineering-aveiro-bachelor,Mechanical Engineering,Universidade de Aveiro,Portugal,Aveiro,2500,Bachelor,Metalurgia e metalomecânica,Portuguese,100,70,565-815 EUR,https://www.ua.pt/pt/curso/482,https://paco.ua.pt/CandidaturasUA/Geral/Default.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"O curso de Licenciatura em Engenharia Mecânica (LEM) é considerado o mais abrangente de todos os cursos das áreas STEM (Ciência, Tecnologia, Engenharia e Matemática), promovendo o desenvolvimento de competências que abrangem uma grande variedade de domínios científicos.",36,3 anos / 6 semestres,Autumn,2026-07-09,On Campus,Full-time
portugal-universidade-de-aveiro-mechanical-engineering-aveiro-master,Mechanical Engineering,Universidade de Aveiro,Portugal,Aveiro,2500,Master,Metalurgia e metalomecânica,Portuguese / English,100,20,565-815 EUR,https://www.ua.pt/pt/curso/488,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"A Engenharia Mecânica é a mais abrangente de todas as áreas da engenharia, desenvolvendo competências que cobrem uma vasta gama de áreas no âmbito das STEM (Ciência, Tecnologia, Engenharia e Matemática). Este Mestrado da Universidade de Aveiro apresenta uma configuração inovadora em comparação com outros cursos a nível nacional, proporcionando aos estudantes acesso a uma grande diversidade de percursos formativos personalizados, que gravitam em torno de um núcleo de projeto, funcionando como integrador de conhecimentos e competências em Engenharia Mecânica.",24,2 anos,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-medical-imaging-technologies-aveiro-master,Medical Imaging Technologies,Universidade de Aveiro,Portugal,Aveiro,2500,Master,Tecnologias de diagnóstico e terapêutica,Portuguese,100,20,565-815 EUR,https://www.ua.pt/pt/curso/378,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Proporcionar uma visão moderna e integradora do ciclo da imagem médica nas suas vertentes técnicocientíficas, organizacionais e económicas. Reforçar o entendimento quantitativo dos processos de formação de imagem. Proporcionar formação avançada em ambientes de trabalho clínico reconhecidamente diferenciados. Estimular os estudantes para o trabalho de investigação aplicada. Promover a integração e utilização de novas tecnologias e/ou processos em ambientes clínicos. Incrementar as estratégias de comunicação entre pares e entre entidades empresariais relevantes na área. Procurar o reconhecimento pelas associações científicas e profissionais nacionais e internacionais com idoneidade reconhecida.",18,3 Semestres,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-medical-statistics-aveiro-master,Medical Statistics,Universidade de Aveiro,Portugal,Aveiro,2500,Master,Estatística,Portuguese,100,20,565-815 EUR,https://www.ua.pt/pt/curso/445,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"O Mestrado em Estatística Médica tem por objetivo formar especialistas que tratem os aspetos teóricos e práticos do planeamento de investigação e análise de dados médicos, biomédicos, epidemiológicos e desenvolvam e apliquem metodologias estatísticas necessárias à investigação em Medicina, Farmácia, Epidemiologia, Genética, e outras ciências da saúde.",24,4 semesters,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-microbiology-aveiro-master,Microbiology,Universidade de Aveiro,Portugal,Aveiro,2500,Master,Biologia e bioquímica,Portuguese,100,20,565-815 EUR,https://www.ua.pt/pt/curso/116,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"O Mestrado em Microbiologia visa fornecer aos estudantes competências avançadas em microbiologia fundamental e aplicada. Este é um campo em rápida evolução que incorpora uma grande componente de avanços metodológicos na área de estudo e integra várias áreas da biologia, como a genética, biologia molecular e imunologia, entre outras. Neste contexto, a formação de especialistas deve abranger os diversos domínios em que o impacto e a ação dos microrganismos são reconhecidos como relevantes, nomeadamente, nas indústrias alimentares e farmacêuticas (segurança e qualidade dos produtos), na área da saúde pública e humana (ex: rastreio de doenças transmissíveis e infeciosas como a dengue e outras doenças tropicais, diarreia, tuberculose, VIH e outros vírus) e na proteção ambiental (ex: análise e tratamento de águas)",24,2 anos - 4 semestres,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-molecular-and-cell-biology-aveiro-master,Molecular and Cell Biology,Universidade de Aveiro,Portugal,Aveiro,2500,Master,Biologia e bioquímica,Portuguese,100,20,565-815 EUR,https://www.ua.pt/pt/curso/118,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Os recentes desenvolvimentos nas ciências biomoleculares, nomeadamente na sequenciação de genomas, mapeamento de redes de interações moleculares, biologia de sistemas, biologia estrutural, evolução molecular e desenvolvimento celular são um desafio significativo para o ensino da biologia. Tais desenvolvimentos abrem, contudo, novas oportunidades de compreender de modo integrado o funcionamento e evolução da vida. A quantidade de informação associada aqueles avanços requer novas metodologias de ensino-aprendizagem e uma forte integração de conhecimentos. Nesta perspetiva, o Mestrado em Biologia Molecular e Celular dá ênfase ao estudo dos genomas, regulação e desenvolvimento celular e evolução molecular, apostando-se numa forte componente teórico-prática e prática que permita aos alunos aprofundar conhecimentos e adquirir treino laboratorial nas metodologias modernas de Biologia Molecular e Celular. A Biologia Molecular e Celular é um dos pilares da biotecnologia, pelo que uma formação sólida naquelas áreas pode gerar competências importantes para o desenvolvimento de microempresas ligadas à indústria farmacêutica e biotecnológica, contribuindo assim para o desenvolvimento da bioeconomia. A introdução crescente de novos...",24,2 anos - 4 semestres,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-molecular-biomedicine-aveiro-master,Molecular Biomedicine,Universidade de Aveiro,Portugal,Aveiro,2500,Master,Biologia e bioquímica,Portuguese / English,100,20,565-815 EUR,https://www.ua.pt/pt/curso/127,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Na última década avançou-se decisivamente no sentido da compreensão da vida, na sua vertente molecular, tendo em consequência evoluído de forma vertiginosa a nossa perspectiva de doença, do seu diagnóstico e terapêutica. A Biomedicina Molecular situa-se na interface Medicina/Saúde e Biologia e envolve, conhecimentos de Biologia Molecular, Genómica, Proteómica, Saúde Humana e Patologia.",24,2 anos,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-multimedia-and-communication-technologies-aveiro-bachelor,Multimedia and Communication Technologies,Universidade de Aveiro,Portugal,Aveiro,1750,Bachelor,Audiovisuais e produção dos media,Portuguese,70,70,565-815 EUR,https://www.ua.pt/pt/curso/1531,https://paco.ua.pt/CandidaturasUA/Geral/Default.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"A licenciatura em Multimédia e Tecnologias da Comunicação (nova designação da licenciatura em Novas Tecnologias da Comunicação) centra-se nas diferentes fases da criação multimédia: conceção e planeamento, design e interação, produção e desenvolvimento, testes e avaliação, integrando atualmente ferramentas avançadas de inteligência artificial, automação criativa e análise de dados que suportam processos de criação, personalização e distribuição de conteúdos digitais.",36,6 semesters,Autumn,2026-07-09,On Campus,Full-time
portugal-universidade-de-aveiro-music-aveiro-bachelor,Music,Universidade de Aveiro,Portugal,Aveiro,2500,Bachelor,Artes do espetáculo,Portuguese,100,70,565-815 EUR,https://www.ua.pt/pt/curso/40,https://paco.ua.pt/CandidaturasUA/Geral/Default.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"A licenciatura em Música oferece uma sólida formação no âmbito da Performance, Composição e ainda da Direção, Teoria e Formação Musical. Prepara os seus titulares para o acesso às diferentes especialidades de 2º ciclo e para o ingresso na atividade profissional.",36,6 semesters,Autumn,2026-07-09,On Campus,Full-time
